seqName	clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	coverage
KR055641		32400	bad	2436	24037	24884	0.027588001821849176
KR055644		38025	bad	2416	24037	24884	0.027588001821849176
KR055640		36100	bad	2424	24037	24884	0.027588001821849176
KR055643		38025	bad	2420	24037	24884	0.027588001821849176
KR607987		21025	bad	1971	24223	24903	0.022154987312121805
KR607985		21025	bad	1971	24223	24903	0.022154987312121805
KR055642		34225	bad	2408	24037	24884	0.027588001821849176
KR607986		21025	bad	1959	24223	24903	0.022154987312121805
KR607989		22500	bad	1971	24223	24903	0.022154987312121805
KR607988		21025	bad	1979	24223	24903	0.022154987312121805
KU745534		960404	bad	11705	23644	27729	0.1329299238727308
KU745538		990029	bad	11705	23644	27729	0.1329299238727308
KU745535		980104	bad	11709	23644	27729	0.1329299238727308
KU745533		970229	bad	11709	23644	27729	0.1329299238727308
KU745536		970229	bad	11697	23644	27729	0.1329299238727308
KU745537		980104	bad	11709	23644	27729	0.1329299238727308
KU745539		980104	bad	11705	23644	27729	0.1329299238727308
KU745541		921604	bad	11828	23644	27729	0.1329299238727308
KU745540		950629	bad	11836	23644	27729	0.1329299238727308
KU745542		950629	bad	11815	23644	27729	0.1329299238727308
KU745543		970229	bad	11701	23644	27729	0.1329299238727308
KU745544		970229	bad	11701	23644	27729	0.1329299238727308
KU745545		970229	bad	11705	23644	27729	0.1329299238727308
KU745546		970229	bad	11828	23644	27729	0.1329299238727308
KU745547		970229	bad	11709	23644	27729	0.1329299238727308
KU745548		970229	bad	11709	23644	27729	0.1329299238727308
KU745550		497025	bad	8313	13318	16100	0.09053939748845077
KU745553		490000	bad	8313	13318	16100	0.09053939748845077
KU745549		497025	bad	8313	13318	16100	0.09053939748845077
KU745551		497025	bad	8309	13318	16100	0.09053939748845077
KU745552		497025	bad	8309	13318	16100	0.09053939748845077
KU745557		497025	bad	8313	13318	16100	0.09053939748845077
KU745556		497025	bad	8309	13318	16100	0.09053939748845077
KU745554		497025	bad	8297	13318	16100	0.09053939748845077
KU745555		497025	bad	8309	13318	16100	0.09053939748845077
KU131570		103428936	bad	90664	1	30738	1
KU745558		497025	bad	8309	13318	16100	0.09053939748845077
KU745559		497025	bad	8317	13318	16100	0.09053939748845077
KU745561		497025	bad	8313	13318	16100	0.09053939748845077
KU745560		497025	bad	8313	13318	16100	0.09053939748845077
KU745567		57600	bad	3977	29104	30450	0.043821979308998636
KU745566		57600	bad	3977	29104	30450	0.043821979308998636
KU745565		57600	bad	3973	29104	30450	0.043821979308998636
KU745568		57600	bad	3977	29104	30450	0.043821979308998636
KU745562		497025	bad	8317	13318	16100	0.09053939748845077
KU745570		57600	bad	3973	29104	30450	0.043821979308998636
KU745563		497025	bad	8309	13318	16100	0.09053939748845077
KU745564		497025	bad	8301	13318	16100	0.09053939748845077
KU745569		57600	bad	3973	29104	30450	0.043821979308998636
KU745571		57600	bad	3973	29104	30450	0.043821979308998636
KU745572		55225	bad	3957	29104	30450	0.043821979308998636
KU745574		57600	bad	3969	29104	30450	0.043821979308998636
KU745573		57600	bad	3961	29104	30450	0.043821979308998636
KU745575		57600	bad	3973	29104	30450	0.043821979308998636
KU745576		57600	bad	3973	29104	30450	0.043821979308998636
KU745577		57600	bad	3973	29104	30450	0.043821979308998636
KU745578		55225	bad	3965	29104	30450	0.043821979308998636
KU745579		60025	bad	3969	29104	30450	0.043821979308998636
KX426263		1225	bad	497	28921	29091	0.0055631465937927
KU745580		57600	bad	3973	29104	30450	0.043821979308998636
KX447776		422500	bad	7077	24865	27337	0.08045416097338799
KX447779		435600	bad	7105	24865	27337	0.08045416097338799
KX447778		435600	bad	7179	24865	27337	0.08045416097338799
KX447780		102404	bad	7094	24865	27337	0.08045416097338799
KX447777		435600	bad	7105	24865	27337	0.08045416097338799
KX447781		435600	bad	7101	24865	27337	0.08045416097338799
KX447784		435600	bad	7097	24865	27337	0.08045416097338799
KX447783		422500	bad	7179	24865	27337	0.08045416097338799
KX447782		422500	bad	7195	24865	27337	0.08045416097338799
KX447786		429025	bad	7089	24865	27337	0.08045416097338799
KX447785		429025	bad	7105	24865	27337	0.08045416097338799
KX447787		422500	bad	7089	24865	27337	0.08045416097338799
KX447789		429025	bad	7085	24865	27337	0.08045416097338799
KX447790		422500	bad	7089	24865	27337	0.08045416097338799
KX447788		429025	bad	7073	24865	27337	0.08045416097338799
KX344031		103734241	bad	90799	2	30738	0.9999349339579673
KX538966		103836116	bad	90768	2	30738	0.9999674669789836
KX538968		103530641	bad	90748	2	30738	0.9999674669789836
KX538970		103938041	bad	90772	2	30738	0.9999674669789836
KX538965		103428916	bad	90744	2	30738	0.9999674669789836
KX538964		103938041	bad	90780	2	30738	0.9999674669789836
KX538967		103530641.444444	bad	90740	2	30738	0.9999349339579673
KX538969		103428916	bad	90752	2	30738	0.9999674669789836
KX538971		103428916	bad	90760	2	30738	0.9999674669789836
KX538977		103327241	bad	90760	2	30738	0.9999674669789836
KX538972		104040016	bad	90780	2	30738	0.9999674669789836
KX538973		103530641	bad	90752	2	30738	0.9999674669789836
KX538974		103530641	bad	90740	2	30738	0.9999674669789836
KX898511		10000	bad	1023	15225	15565	0.011093760166569067
KX538976		103938041	bad	90772	2	30738	0.9999674669789836
KX538975		104040016	bad	90712	2	30738	0.9999674669789836
KX538978		103734241	bad	90760	2	30738	0.9999674669789836
KX538979		104142041	bad	90728	2	30738	0.9999674669789836
KY014282		102921061.444444	bad	90623	30	30690	0.9974624243607262
KY369906		104142041	bad	90515	21	30722	0.998828811243412
KY014281		104040004	bad	90676	87	30704	0.9960960374780402
KY369905		104142041	bad	90221	21	30613	0.995282711952632
KY554972		103428916	bad	90847	2	30735	0.9998698679159347
KY369907		104346241	bad	90629	2	30738	0.9999674669789836
KY554973		103428916	bad	90848	2	30738	0.9999674669789836
KY554974		103530641	bad	90828	2	30738	0.9999674669789836
KY554975		103530641	bad	90692	2	30694	0.9985360140542651
KY674918		103428916	bad	90375	40	30613	0.9946645845533216
KY674917		103428916	bad	90333	21	30580	0.994209122259093
KY674920		103632416	bad	90412	94	30698	0.9956731082048279
KY684759		104142041	bad	90394	40	30707	0.9977226885288568
KY967358		104142041	bad	90456	40	30721	0.9981781508230855
KY967356		102616916	bad	90426	40	30711	0.9961936365410892
KY967359		103327241	bad	90404	33	30715	0.9974949573817424
KY967360		103124061	bad	90542	40	30714	0.9979504196759711
KY967361		103734241	bad	90404	40	30712	0.9964213676882036
L14643		990025	bad	12467	23613	27811	0.1366061552475763
L37833		42041	bad	2598	21381	22343	0.03132929923872731
KY983583		104244116	bad	90446	40	30719	0.9981130847810528
LC331068		324904	bad	6445	23644	25941	0.07476088229552996
LC331069		324904	bad	6445	23644	25941	0.07476088229552996
LC331070		313604	bad	6409	23644	25941	0.07476088229552996
LC331071		319229	bad	6429	23644	25941	0.07476088229552996
LC331073		324904	bad	6445	23644	25941	0.07476088229552996
LC331072		319229	bad	6429	23644	25941	0.07476088229552996
KY983588		103938041	bad	90144	40	30613	0.9941440562170604
KY983585		103836116	bad	90409	35	30706	0.9978528206129221
LC315648		104142041	bad	90699	1	30738	1
LC331074		319229	bad	6437	23644	25941	0.07476088229552996
LC331075		319229	bad	6429	23644	25941	0.07476088229552996
LC315647		104142041	bad	90655	1	30738	1
LC331076		313604	bad	6421	23644	25941	0.07476088229552996
LC315646		104142041	bad	90793	2	30738	0.9999674669789836
LC315649		103632436	bad	90747	1	30738	1
LC331077		313604	bad	6421	23644	25941	0.07476088229552996
LC331078		319229	bad	6429	23644	25941	0.07476088229552996
LC331079		291604	bad	6532	23644	25941	0.07476088229552996
LC331080		291604	bad	6536	23644	25941	0.07476088229552996
LC331082		308029	bad	6540	23644	25941	0.07476088229552996
LC331081		308029	bad	6544	23644	25941	0.07476088229552996
LC331084		308029	bad	6540	23644	25941	0.07476088229552996
LC331085		308029	bad	6540	23644	25941	0.07476088229552996
LC331083		319229	bad	6409	23644	25941	0.07476088229552996
LC331089		302504	bad	6536	23644	25941	0.07476088229552996
LC331086		308029	bad	6535	23644	25941	0.07472834927451363
LC331088		308029	bad	6540	23644	25941	0.07476088229552996
LC331087		308029	bad	6540	23644	25941	0.07476088229552996
LC331092		308029	bad	6536	23644	25941	0.07476088229552996
LC506755		297029	bad	6544	23644	25941	0.07476088229552996
LC331090		308029	bad	6540	23644	25941	0.07476088229552996
LC331091		308029	bad	6540	23644	25941	0.07476088229552996
LC506759		297029	bad	6544	23644	25941	0.07476088229552996
LC331093		291604	bad	6532	23644	25941	0.07476088229552996
LC506756		297029	bad	6544	23644	25941	0.07476088229552996
LC506757		297029	bad	6544	23644	25941	0.07476088229552996
LC506758		297029	bad	6544	23644	25941	0.07476088229552996
LC506760		297029	bad	6544	23644	25941	0.07476088229552996
LC506763		297029	bad	6544	23644	25941	0.07476088229552996
LC506761		286229	bad	6536	23644	25941	0.07476088229552996
LC506764		297029	bad	6544	23644	25941	0.07476088229552996
LC506762		286229	bad	6540	23644	25941	0.07476088229552996
LC506769		313604	bad	6441	23644	25941	0.07476088229552996
LC506771		308029	bad	6441	23644	25941	0.07476088229552996
LC506766		297029	bad	6544	23644	25941	0.07476088229552996
LC506765		302504	bad	6449	23644	25941	0.07476088229552996
LC506767		308029	bad	6441	23644	25941	0.07476088229552996
LC506768		313604	bad	6445	23644	25941	0.07476088229552996
LC506772		308029	bad	6445	23644	25941	0.07476088229552996
LC506770		313604	bad	6445	23644	25941	0.07476088229552996
LC506773		308029	bad	6449	23644	25941	0.07476088229552996
LC506777		297029	bad	6548	23644	25941	0.07476088229552996
LC506774		297029	bad	6548	23644	25941	0.07476088229552996
LC506775		297029	bad	6548	23644	25941	0.07476088229552996
LC506776		297029	bad	6548	23644	25941	0.07476088229552996
LC506778		297029	bad	6552	23644	25941	0.07476088229552996
LC506780		297029	bad	6548	23644	25941	0.07476088229552996
LC506779		297029	bad	6552	23644	25941	0.07476088229552996
LC506784		297029	bad	6548	23644	25941	0.07476088229552996
LC506781		297029	bad	6548	23644	25941	0.07476088229552996
LC506782		297029	bad	6540	23644	25941	0.07476088229552996
LC506787		297029	bad	6548	23644	25941	0.07476088229552996
LC506789		297029	bad	6548	23644	25941	0.07476088229552996
LC506785		297029	bad	6548	23644	25941	0.07476088229552996
LC506783		297029	bad	6552	23644	25941	0.07476088229552996
LC506786		302504	bad	6544	23644	25941	0.07476088229552996
LC506788		297029	bad	6548	23644	25941	0.07476088229552996
LC506792		302504	bad	6449	23644	25941	0.07476088229552996
LC506793		302504	bad	6457	23644	25941	0.07476088229552996
LC506790		302504	bad	6453	23644	25941	0.07476088229552996
LC506791		308029	bad	6461	23644	25941	0.07476088229552996
LC506796		302504	bad	6457	23644	25941	0.07476088229552996
LC506794		302504	bad	6465	23644	25941	0.07476088229552996
LC506795		308029	bad	6445	23644	25941	0.07476088229552996
LC506799		308029	bad	6461	23644	25941	0.07476088229552996
LC506797		308029	bad	6445	23644	25941	0.07476088229552996
LC506798		302504	bad	6453	23644	25941	0.07476088229552996
LC506801		302504	bad	6453	23644	25941	0.07476088229552996
LC506800		308029	bad	6445	23644	25941	0.07476088229552996
LC506802		302504	bad	6453	23644	25941	0.07476088229552996
LC506803		302504	bad	6441	23644	25941	0.07476088229552996
LC506805		308029	bad	6457	23644	25941	0.07476088229552996
LC506804		302504	bad	6461	23644	25941	0.07476088229552996
LC506806		302504	bad	6449	23644	25941	0.07476088229552996
LC506809		308029	bad	6453	23644	25941	0.07476088229552996
LC506808		297029	bad	6449	23644	25941	0.07476088229552996
LC506807		308029	bad	6449	23644	25941	0.07476088229552996
LC506810		308029	bad	6461	23644	25941	0.07476088229552996
LC506811		302504	bad	6453	23644	25941	0.07476088229552996
LC506815		302504	bad	6445	23644	25941	0.07476088229552996
LC506816		302504	bad	6453	23644	25941	0.07476088229552996
LC506813		302504	bad	6457	23644	25941	0.07476088229552996
LC506812		302504	bad	6457	23644	25941	0.07476088229552996
LC506814		302504	bad	6457	23644	25941	0.07476088229552996
LC506817		302504	bad	6453	23644	25941	0.07476088229552996
LC506820		302504	bad	6461	23644	25941	0.07476088229552996
LC506821		297029	bad	6544	23644	25941	0.07476088229552996
LC506818		302504	bad	6453	23644	25941	0.07476088229552996
LC506819		319229	bad	6437	23644	25941	0.07476088229552996
LC506827		291604	bad	6544	23644	25941	0.07476088229552996
LC506825		302504	bad	6540	23644	25941	0.07476088229552996
LC506823		319229	bad	6437	23644	25941	0.07476088229552996
LC506822		319229	bad	6437	23644	25941	0.07476088229552996
LC506824		308029	bad	6544	23644	25941	0.07476088229552996
LC506826		302504	bad	6540	23644	25941	0.07476088229552996
LC506830		291604	bad	6544	23644	25941	0.07476088229552996
LC506831		302504	bad	6536	23644	25941	0.07476088229552996
LC506829		308029	bad	6544	23644	25941	0.07476088229552996
LC506828		302504	bad	6540	23644	25941	0.07476088229552996
LC506833		297029	bad	6556	23644	25941	0.07476088229552996
LC506832		319229	bad	6437	23644	25941	0.07476088229552996
LC506834		319229	bad	6437	23644	25941	0.07476088229552996
LC506837		319229	bad	6437	23644	25941	0.07476088229552996
LC506835		319229	bad	6437	23644	25941	0.07476088229552996
LC506838		302504	bad	6536	23644	25941	0.07476088229552996
LC506836		319229	bad	6433	23644	25941	0.07476088229552996
LC506839		297029	bad	6544	23644	25941	0.07476088229552996
LC506843		319229	bad	6429	23644	25941	0.07476088229552996
LC506840		302504	bad	6544	23644	25941	0.07476088229552996
LC506844		319229	bad	6441	23644	25941	0.07476088229552996
LC506842		319229	bad	6433	23644	25941	0.07476088229552996
LC506841		319229	bad	6429	23644	25941	0.07476088229552996
LC506845		324904	bad	6445	23644	25941	0.07476088229552996
LC506846		324904	bad	6445	23644	25941	0.07476088229552996
LC506847		319229	bad	6429	23644	25941	0.07476088229552996
LC506850		324904	bad	6445	23644	25941	0.07476088229552996
LC506853		324904	bad	6445	23644	25941	0.07476088229552996
LC506848		324904	bad	6445	23644	25941	0.07476088229552996
LC506849		324904	bad	6445	23644	25941	0.07476088229552996
LC506852		324904	bad	6445	23644	25941	0.07476088229552996
LC506851		324904	bad	6445	23644	25941	0.07476088229552996
LC506856		319229	bad	6437	23644	25941	0.07476088229552996
LC506857		324904	bad	6445	23644	25941	0.07476088229552996
LC506854		324904	bad	6445	23644	25941	0.07476088229552996
LC506855		319229	bad	6429	23644	25941	0.07476088229552996
LC506858		319229	bad	6437	23644	25941	0.07476088229552996
LC506859		319229	bad	6433	23644	25941	0.07476088229552996
LC506863		319229	bad	6429	23644	25941	0.07476088229552996
LC506860		319229	bad	6429	23644	25941	0.07476088229552996
LC506861		319229	bad	6437	23644	25941	0.07476088229552996
LC506866		302504	bad	6540	23644	25941	0.07476088229552996
LC506862		319229	bad	6429	23644	25941	0.07476088229552996
LC506868		297029	bad	6536	23644	25941	0.07476088229552996
LC506864		319229	bad	6429	23644	25941	0.07476088229552996
LC506865		319229	bad	6429	23644	25941	0.07476088229552996
LC506871		319229	bad	6437	23644	25941	0.07476088229552996
LC506867		319229	bad	6437	23644	25941	0.07476088229552996
LC506873		324904	bad	6445	23644	25941	0.07476088229552996
LC506870		319229	bad	6437	23644	25941	0.07476088229552996
LC506869		319229	bad	6429	23644	25941	0.07476088229552996
LC506872		302504	bad	6540	23644	25941	0.07476088229552996
LC506876		319229	bad	6429	23644	25941	0.07476088229552996
LC506878		319229	bad	6429	23644	25941	0.07476088229552996
LC506874		319229	bad	6429	23644	25941	0.07476088229552996
LC506875		319229	bad	6429	23644	25941	0.07476088229552996
LC506877		319229	bad	6429	23644	25941	0.07476088229552996
LC506882		324904	bad	6445	23644	25941	0.07476088229552996
LC506879		319229	bad	6429	23644	25941	0.07476088229552996
LC506880		324904	bad	6445	23644	25941	0.07476088229552996
LC506881		319229	bad	6429	23644	25941	0.07476088229552996
LC506883		324904	bad	6429	23644	25941	0.07476088229552996
LC506885		319229	bad	6433	23644	25941	0.07476088229552996
LC506884		319229	bad	6429	23644	25941	0.07476088229552996
LC506887		319229	bad	6437	23644	25941	0.07476088229552996
LC506886		324904	bad	6429	23644	25941	0.07476088229552996
LC506891		319229	bad	6429	23644	25941	0.07476088229552996
LC506889		313604	bad	6421	23644	25941	0.07476088229552996
LC506890		319229	bad	6429	23644	25941	0.07476088229552996
LC506888		324904	bad	6429	23644	25941	0.07476088229552996
LC506893		319229	bad	6429	23644	25941	0.07476088229552996
LC506892		319229	bad	6433	23644	25941	0.07476088229552996
LC506895		319229	bad	6441	23644	25941	0.07476088229552996
LC506896		319229	bad	6429	23644	25941	0.07476088229552996
LC506899		319229	bad	6437	23644	25941	0.07476088229552996
LC506898		319229	bad	6425	23644	25941	0.07476088229552996
LC506897		324904	bad	6429	23644	25941	0.07476088229552996
LC506894		313604	bad	6409	23644	25941	0.07476088229552996
LC506902		324904	bad	6445	23644	25941	0.07476088229552996
LC506900		319229	bad	6437	23644	25941	0.07476088229552996
LC506901		319229	bad	6429	23644	25941	0.07476088229552996
LC506904		319229	bad	6437	23644	25941	0.07476088229552996
LC506905		319229	bad	6429	23644	25941	0.07476088229552996
LC506903		313604	bad	6425	23644	25941	0.07476088229552996
LC506908		313604	bad	6421	23644	25941	0.07476088229552996
LC506907		313604	bad	6421	23644	25941	0.07476088229552996
LC506906		319229	bad	6429	23644	25941	0.07476088229552996
LC506909		313604	bad	6421	23644	25941	0.07476088229552996
LC506910		313604	bad	6421	23644	25941	0.07476088229552996
LC506911		319229	bad	6437	23644	25941	0.07476088229552996
LC506912		324904	bad	6429	23644	25941	0.07476088229552996
LC506914		324904	bad	6445	23644	25941	0.07476088229552996
LC506913		319229	bad	6425	23644	25941	0.07476088229552996
LC506916		319229	bad	6433	23644	25941	0.07476088229552996
LC506915		319229	bad	6429	23644	25941	0.07476088229552996
LC506923		319229	bad	6413	23644	25941	0.07476088229552996
LC506917		324904	bad	6409	23644	25941	0.07476088229552996
LC506918		319229	bad	6405	23644	25941	0.07476088229552996
LC506919		319229	bad	6413	23644	25941	0.07476088229552996
LC506920		319229	bad	6409	23644	25941	0.07476088229552996
LC506921		319229	bad	6409	23644	25941	0.07476088229552996
LC506922		324904	bad	6409	23644	25941	0.07476088229552996
LC506924		319229	bad	6413	23644	25941	0.07476088229552996
LC506925		319229	bad	6413	23644	25941	0.07476088229552996
LC506928		324904	bad	6409	23644	25941	0.07476088229552996
LC506926		324904	bad	6409	23644	25941	0.07476088229552996
LC506927		319229	bad	6413	23644	25941	0.07476088229552996
LC506929		319229	bad	6413	23644	25941	0.07476088229552996
LC506932		319229	bad	6413	23644	25941	0.07476088229552996
LC506931		297029	bad	6397	23644	25941	0.07476088229552996
LC506930		319229	bad	6413	23644	25941	0.07476088229552996
LC506934		319229	bad	6413	23644	25941	0.07476088229552996
LC506933		319229	bad	6413	23644	25941	0.07476088229552996
LC506936		319229	bad	6409	23644	25941	0.07476088229552996
LC506935		319229	bad	6417	23644	25941	0.07476088229552996
LC506938		319229	bad	6397	23644	25941	0.07476088229552996
LC506939		291604	bad	6536	23644	25941	0.07476088229552996
LC506937		319229	bad	6409	23644	25941	0.07476088229552996
LC506940		319229	bad	6413	23644	25941	0.07476088229552996
LC506941		319229	bad	6413	23644	25941	0.07476088229552996
LC506942		313604	bad	6409	23644	25941	0.07476088229552996
LC506945		319229	bad	6409	23644	25941	0.07476088229552996
LC506949		297029	bad	6548	23644	25941	0.07476088229552996
LC506943		319229	bad	6413	23644	25941	0.07476088229552996
LC506946		297029	bad	6548	23644	25941	0.07476088229552996
LC506947		297029	bad	6548	23644	25941	0.07476088229552996
LC506944		319229	bad	6413	23644	25941	0.07476088229552996
LC506948		297029	bad	6548	23644	25941	0.07476088229552996
LC543628		81225	bad	5338	28803	30612	0.05888476803956015
LC543627		81225	bad	5338	28803	30612	0.05888476803956015
LC506950		324904	bad	6445	23644	25941	0.07476088229552996
LC506951		319229	bad	6417	23644	25941	0.07476088229552996
LC543629		81225	bad	5338	28803	30612	0.05888476803956015
LC543630		81225	bad	5346	28803	30612	0.05888476803956015
LC543634		21029	bad	1867	23644	24309	0.02166699199687683
LC543633		21029	bad	1871	23644	24309	0.02166699199687683
LC543631		81225	bad	5338	28803	30612	0.05888476803956015
LC543632		19604	bad	1859	23644	24309	0.02166699199687683
LC543635		21029	bad	1839	23644	24309	0.02166699199687683
LC543636		19604	bad	1831	23644	24309	0.02166699199687683
LC543639		476100	bad	7788	13135	15742	0.08484611881059276
LC543640		435600	bad	7662	13141	15706	0.08347973192790682
LC543638		476100	bad	7788	13135	15742	0.08484611881059276
LC543641		435600	bad	7675	13138	15706	0.08357733099095582
LC543637		429025	bad	7645	13141	15699	0.0832520007807925
LC654452		104755241	bad	90707	9	30738	0.9997397358318694
LC654456		103327261	bad	90723	1	30738	1
LC654450		103734261	bad	90636	11	30738	0.9996746697898367
LC654453		104448416	bad	90763	7	30738	0.999804801873902
LC654451		104755241	bad	90695	9	30738	0.9997397358318694
LC654454		104755241	bad	90687	11	30738	0.9996746697898367
LC722459		3025	bad	606	15574	15779	0.006701802329364305
LC687399		104550629	bad	90519	9	30738	0.9997397358318694
LC722460		3025	bad	610	15574	15779	0.006701802329364305
LC722461		5625	bad	1211	16052	16460	0.013306005595679614
LC687398		104652916	bad	90489	19	30738	0.999414405621706
LC722462		5625	bad	1215	16052	16460	0.013306005595679614
LC720427		104652916	bad	90520	13	30738	0.999609603747804
LC687400		104550641	bad	90567	9	30738	0.9997397358318694
LC720429		104652916	bad	90518	12	30738	0.9996421367688203
M76373		108900	bad	3880	22340	23643	0.04242305940529638
LC756669		104142041	bad	90585	12	30738	0.9996421367688203
LC756670		104142041	bad	90581	12	30738	0.9996421367688203
LC817383		103836116	bad	90454	20	30738	0.9993493395796734
M93390		9025	bad	2203	28370	29106	0.023976836489036372
M99576		21025	bad	2302	27686	28455	0.025050426182575313
LC823191		104142041	bad	90560	19	30738	0.999414405621706
LC823190		103938041	bad	90556	19	30738	0.999414405621706
LC823192		105165041	bad	90415	19	30738	0.999414405621706
LC823193		105062516	bad	90406	19	30738	0.999414405621706
MF314143		103022536	bad	90739	1	30738	1
MF374984		103836104	bad	90663	10	30722	0.9975925564447915
MF374983		104448416	bad	90622	7	30738	0.999804801873902
MF374985		104040016	bad	90545	12	30722	0.999121608432559
MG197709		104244116	bad	90368	94	30664	0.9945669854902727
MG197711		104142041	bad	90330	90	30657	0.9944693864272236
MG197710		104040016	bad	90205	97	30664	0.9944693864272236
MG197712		104040016	bad	90068	98	30618	0.9929403344394561
MG197714		104142041	bad	90327	80	30651	0.9945995185112889
MG197713		104040016	bad	90074	90	30608	0.9928752683974233
MG197716		104244116	bad	90094	38	30615	0.9947947166373869
MG197717		104244116	bad	90137	80	30627	0.993818726006897
MG197715		103836116	bad	90155	38	30630	0.995282711952632
MG197718		104040016	bad	90312	98	30656	0.9941765892380766
MG197720		104040016	bad	90378	88	30679	0.9952501789316156
MG197719		104244116	bad	90183	109	30628	0.9929078014184397
MG197721		103836116	bad	90249	101	30642	0.993623527880799
MG197722		104040016	bad	90082	111	30649	0.99352592881775
MG197723		103938041	bad	90143	82	30658	0.9947621836163706
MG977444		104040016.444444	bad	90150	146	30725	0.9948272496584033
MG977445		104142041	bad	90462	30	30736	0.9989914763484937
MG977446		100100057	bad	89584	221	30722	0.9767063569523066
MG977447		104142041	bad	90550	25	30738	0.9991541414535754
MG977449		104142041	bad	90600	9	30738	0.9997397358318694
MG977448		102515641	bad	89790	191	30736	0.9850998763745201
MG977450		94672953.005025	bad	88464	181	30671	0.9382197930899864
MG977451		104142048.111111	bad	90651	8	30738	0.9996421367688203
MG977452		104142041	bad	90460	26	30738	0.9961611035200729
MH121121		104244116	bad	90631	5	30738	0.9998373348949183
MK303619		102111061	bad	90567	22	30710	0.9984058819701997
MH828490		104755229.444444	bad	90672	2	30738	0.9999349339579673
MK303621		101707261	bad	90603	22	30710	0.9984058819701997
MK303620		104142041	bad	90568	22	30710	0.9984058819701997
MK303623		102111061	bad	89824	22	30465	0.9904352918211985
MK303622		104142041	bad	90584	22	30710	0.9984058819701997
MK303624		102212136	bad	90559	22	30710	0.9984058819701997
MK327281		101203636	bad	90383	22	30710	0.9913462164096558
MN026164		104040016	bad	90542	1	30736	0.9999349339579673
MK303625		104244116	bad	90682	22	30710	0.9984058819701997
MN026165		102313261	bad	89487	382	30703	0.9864662632572061
MN306036		102313241	bad	90314	40	30732	0.9933632637126684
MN488609		52900	bad	3973	29104	30450	0.043821979308998636
MN488610		48400	bad	3813	29156	30450	0.04213026221614939
MN488611		55225	bad	3977	29104	30450	0.043821979308998636
MN306041		104755241	bad	90593	5	30733	0.999707202810853
MN488612		57600	bad	3985	29104	30450	0.043821979308998636
MN488613		55225	bad	3993	29104	30450	0.043821979308998636
MN306042		102921061	bad	90586	5	30738	0.9998698679159347
MN306043		104755241	bad	90727	5	30738	0.9998698679159347
MN488614		55225	bad	3989	29104	30450	0.043821979308998636
MN488615		57600	bad	3969	29104	30450	0.043821979308998636
MN488616		55225	bad	3901	29124	30450	0.043171318888672004
MN488632		5625	bad	851	24540	24828	0.009402043073719826
MN488633		931229	bad	11784	23644	27729	0.1329299238727308
MN488634		940904	bad	11784	23644	27729	0.1329299238727308
MN488635		931241	bad	11749	23644	27729	0.1329299238727308
MN630522		532900	bad	8205	24733	27585	0.09281670895959399
MN630523		525625	bad	8225	24733	27585	0.09281670895959399
MN306053		104346241	bad	90580	1	30738	1
MN630524		532900	bad	8213	24733	27585	0.09281670895959399
MN630525		532900	bad	8209	24733	27585	0.09281670895959399
MN630526		532900	bad	8213	24733	27585	0.09281670895959399
MN310478		101103041	bad	90021	40	30732	0.9839612206389485
MN630529		532900	bad	8328	24730	27585	0.09291430802264299
MN630527		532900	bad	8209	24733	27585	0.09281670895959399
MN630528		532900	bad	8209	24733	27585	0.09281670895959399
MN310476		104142029	bad	90307	40	30613	0.9943392543431583
MN630531		525625	bad	8217	24733	27585	0.09281670895959399
MN630530		525625	bad	8217	24733	27585	0.09281670895959399
MN630533		532900	bad	8328	24730	27585	0.09291430802264299
MN630534		525625	bad	8205	24733	27585	0.09281670895959399
MN630532		532900	bad	8213	24733	27585	0.09281670895959399
MN630535		532900	bad	8213	24733	27585	0.09281670895959399
MN630536		532900	bad	8229	24733	27585	0.09281670895959399
MN630537		532900	bad	8209	24733	27585	0.09281670895959399
MN630539		532900	bad	8209	24733	27585	0.09281670895959399
MN630538		532900	bad	8320	24730	27585	0.09291430802264299
MN630540		525625	bad	8225	24733	27585	0.09281670895959399
MN630542		532900	bad	8213	24733	27585	0.09281670895959399
MN630541		532900	bad	8213	24733	27585	0.09281670895959399
MN630543		532900	bad	8209	24733	27585	0.09281670895959399
MN630544		525625	bad	8213	24733	27585	0.09281670895959399
MN630545		532900	bad	8316	24730	27585	0.09291430802264299
MN630546		525625	bad	8213	24733	27585	0.09281670895959399
MN630547		525625	bad	8213	24733	27585	0.09281670895959399
MN630548		532900	bad	8213	24733	27585	0.09281670895959399
MN630551		525625	bad	8213	24733	27585	0.09281670895959399
MN630550		525625	bad	8209	24733	27585	0.09281670895959399
MN630549		525625	bad	8225	24733	27585	0.09281670895959399
MN630552		532900	bad	8229	24733	27585	0.09281670895959399
MN630553		532900	bad	8209	24733	27585	0.09281670895959399
MN630555		525625	bad	8217	24733	27585	0.09281670895959399
MN630554		532900	bad	8213	24733	27585	0.09281670895959399
MN630556		532900	bad	8209	24733	27585	0.09281670895959399
MN630559		532900	bad	8328	24730	27585	0.09291430802264299
MN630558		525625	bad	8213	24733	27585	0.09281670895959399
MN630561		532900	bad	8209	24733	27585	0.09281670895959399
MN630560		532900	bad	8328	24730	27585	0.09291430802264299
MN630557		532900	bad	8213	24733	27585	0.09281670895959399
MT063812		4225	bad	851	18344	18632	0.009402043073719826
