seqName	clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	coverage
KX447789		0	good	7086	24865	27337	0.08045416097338799
KX447790		0	good	7090	24865	27337	0.08045416097338799
KX344031		4	good	90800	2	30738	0.9999349339579673
KX538965		4	good	90746	2	30738	0.9999674669789836
KX538967		4.444444	good	90742	2	30738	0.9999349339579673
KX538968		4	good	90750	2	30738	0.9999674669789836
KX538966		4	good	90769	2	30738	0.9999674669789836
KX538969		4	good	90754	2	30738	0.9999674669789836
KX538964		4	good	90781	2	30738	0.9999674669789836
KX538970		4	good	90773	2	30738	0.9999674669789836
KX538972		4	good	90781	2	30738	0.9999674669789836
KX538971		4	good	90762	2	30738	0.9999674669789836
KX538973		4	good	90754	2	30738	0.9999674669789836
KX898511		0	good	1023	15225	15565	0.011093760166569067
KX538977		4	good	90762	2	30738	0.9999674669789836
KX538975		4	good	90714	2	30738	0.9999674669789836
KX538974		4	good	90742	2	30738	0.9999674669789836
KX538976		4	good	90773	2	30738	0.9999674669789836
KX538978		4	good	90761	2	30738	0.9999674669789836
KY014281		0	good	90677	87	30704	0.9960960374780402
KY014282		16.444444	good	90623	30	30690	0.9974624243607262
KY554972		4	good	90848	2	30735	0.9998698679159347
KX538979		4	good	90729	2	30738	0.9999674669789836
KY369906		4	good	90517	21	30722	0.998828811243412
KY554974		4	good	90829	2	30738	0.9999674669789836
KY369907		4	good	90631	2	30738	0.9999674669789836
KY554975		4	good	90693	2	30694	0.9985360140542651
KY554973		4	good	90849	2	30738	0.9999674669789836
KY674917		4	good	90334	21	30580	0.994209122259093
KY674920		4	good	90413	94	30698	0.9956731082048279
KY369905		4	good	90223	21	30613	0.995282711952632
KY967358		4	good	90458	40	30721	0.9981781508230855
KY967356		4	good	90427	40	30711	0.9961936365410892
KY684759		4	good	90396	40	30707	0.9977226885288568
KY674918		4	good	90376	40	30613	0.9946645845533216
KY983585		4	good	90411	35	30706	0.9978528206129221
L14643		0	good	12467	23613	27811	0.1366061552475763
L37833		41	mediocre	2596	21381	27729	0.20655215043268918
KY967360		16	good	90542	40	30714	0.9979504196759711
KY967361		4	good	90406	40	30712	0.9964213676882036
LC315646		4	good	90792	2	30738	0.9999674669789836
LC331069		0	good	6445	23644	25941	0.07476088229552996
LC331068		0	good	6445	23644	25941	0.07476088229552996
LC331070		0	good	6409	23644	25941	0.07476088229552996
KY983588		4	good	90146	40	30613	0.9941440562170604
LC331072		0	good	6429	23644	25941	0.07476088229552996
LC331073		0	good	6445	23644	25941	0.07476088229552996
KY967359		4	good	90406	33	30715	0.9974949573817424
LC331071		0	good	6429	23644	25941	0.07476088229552996
KY983583		4	good	90448	40	30719	0.9981130847810528
LC331075		0	good	6429	23644	25941	0.07476088229552996
LC331074		0	good	6437	23644	25941	0.07476088229552996
LC315648		4	good	90700	1	30738	1
LC331080		4	good	6535	23644	25941	0.07476088229552996
LC331079		4	good	6531	23644	25941	0.07476088229552996
LC331078		0	good	6429	23644	25941	0.07476088229552996
LC331076		0	good	6421	23644	25941	0.07476088229552996
LC315647		4	good	90656	1	30738	1
LC331082		4	good	6539	23644	25941	0.07476088229552996
LC331083		0	good	6409	23644	25941	0.07476088229552996
LC331087		4	good	6539	23644	25941	0.07476088229552996
LC331077		0	good	6421	23644	25941	0.07476088229552996
LC331081		4	good	6543	23644	25941	0.07476088229552996
LC331089		4	good	6535	23644	25941	0.07476088229552996
LC331088		4	good	6539	23644	25941	0.07476088229552996
LC331084		4	good	6539	23644	25941	0.07476088229552996
LC331085		4	good	6539	23644	25941	0.07476088229552996
LC331090		4	good	6539	23644	25941	0.07476088229552996
LC331091		4	good	6539	23644	25941	0.07476088229552996
LC331093		4	good	6531	23644	25941	0.07476088229552996
LC506756		4	good	6543	23644	25941	0.07476088229552996
LC331092		4	good	6535	23644	25941	0.07476088229552996
LC331086		4	good	6534	23644	25941	0.07472834927451363
LC506755		4	good	6543	23644	25941	0.07476088229552996
LC506758		4	good	6543	23644	25941	0.07476088229552996
LC506759		4	good	6543	23644	25941	0.07476088229552996
LC506760		4	good	6543	23644	25941	0.07476088229552996
LC506761		4	good	6535	23644	25941	0.07476088229552996
LC315649		16	good	90747	1	30738	1
LC506762		4	good	6539	23644	25941	0.07476088229552996
LC506757		4	good	6543	23644	25941	0.07476088229552996
LC506763		4	good	6543	23644	25941	0.07476088229552996
LC506765		0	good	6449	23644	25941	0.07476088229552996
LC506764		4	good	6543	23644	25941	0.07476088229552996
LC506766		4	good	6543	23644	25941	0.07476088229552996
LC506767		0	good	6441	23644	25941	0.07476088229552996
LC506768		0	good	6445	23644	25941	0.07476088229552996
LC506772		0	good	6445	23644	25941	0.07476088229552996
LC506770		0	good	6445	23644	25941	0.07476088229552996
LC506769		0	good	6441	23644	25941	0.07476088229552996
LC506771		0	good	6441	23644	25941	0.07476088229552996
LC506776		4	good	6547	23644	25941	0.07476088229552996
LC506777		4	good	6547	23644	25941	0.07476088229552996
LC506774		4	good	6547	23644	25941	0.07476088229552996
LC506773		0	good	6449	23644	25941	0.07476088229552996
LC506775		4	good	6547	23644	25941	0.07476088229552996
LC506778		4	good	6551	23644	25941	0.07476088229552996
LC506780		4	good	6547	23644	25941	0.07476088229552996
LC506779		4	good	6551	23644	25941	0.07476088229552996
LC506783		4	good	6551	23644	25941	0.07476088229552996
LC506784		4	good	6547	23644	25941	0.07476088229552996
LC506782		4	good	6539	23644	25941	0.07476088229552996
LC506781		4	good	6547	23644	25941	0.07476088229552996
LC506787		4	good	6547	23644	25941	0.07476088229552996
LC506786		4	good	6543	23644	25941	0.07476088229552996
LC506785		4	good	6547	23644	25941	0.07476088229552996
LC506788		4	good	6547	23644	25941	0.07476088229552996
LC506790		0	good	6453	23644	25941	0.07476088229552996
LC506792		0	good	6449	23644	25941	0.07476088229552996
LC506789		4	good	6547	23644	25941	0.07476088229552996
LC506791		0	good	6461	23644	25941	0.07476088229552996
LC506794		0	good	6465	23644	25941	0.07476088229552996
LC506795		0	good	6445	23644	25941	0.07476088229552996
LC506793		0	good	6457	23644	25941	0.07476088229552996
LC506796		0	good	6457	23644	25941	0.07476088229552996
LC506799		0	good	6461	23644	25941	0.07476088229552996
LC506801		0	good	6453	23644	25941	0.07476088229552996
LC506797		0	good	6445	23644	25941	0.07476088229552996
LC506798		0	good	6453	23644	25941	0.07476088229552996
LC506803		0	good	6441	23644	25941	0.07476088229552996
LC506802		0	good	6453	23644	25941	0.07476088229552996
LC506804		0	good	6461	23644	25941	0.07476088229552996
LC506805		0	good	6457	23644	25941	0.07476088229552996
LC506806		0	good	6449	23644	25941	0.07476088229552996
LC506800		0	good	6445	23644	25941	0.07476088229552996
LC506808		0	good	6449	23644	25941	0.07476088229552996
LC506807		0	good	6449	23644	25941	0.07476088229552996
LC506809		0	good	6453	23644	25941	0.07476088229552996
LC506811		0	good	6453	23644	25941	0.07476088229552996
LC506814		0	good	6457	23644	25941	0.07476088229552996
LC506812		0	good	6457	23644	25941	0.07476088229552996
LC506810		0	good	6461	23644	25941	0.07476088229552996
LC506813		0	good	6457	23644	25941	0.07476088229552996
LC506819		0	good	6437	23644	25941	0.07476088229552996
LC506816		0	good	6453	23644	25941	0.07476088229552996
LC506817		0	good	6453	23644	25941	0.07476088229552996
LC506815		0	good	6445	23644	25941	0.07476088229552996
LC506821		4	good	6543	23644	25941	0.07476088229552996
LC506823		0	good	6437	23644	25941	0.07476088229552996
LC506820		0	good	6461	23644	25941	0.07476088229552996
LC506822		0	good	6437	23644	25941	0.07476088229552996
LC506824		4	good	6543	23644	25941	0.07476088229552996
LC506818		0	good	6453	23644	25941	0.07476088229552996
LC506826		4	good	6539	23644	25941	0.07476088229552996
LC506825		4	good	6539	23644	25941	0.07476088229552996
LC506829		4	good	6543	23644	25941	0.07476088229552996
LC506827		4	good	6543	23644	25941	0.07476088229552996
LC506828		4	good	6539	23644	25941	0.07476088229552996
LC506830		4	good	6543	23644	25941	0.07476088229552996
LC506833		4	good	6555	23644	25941	0.07476088229552996
LC506831		4	good	6535	23644	25941	0.07476088229552996
LC506832		0	good	6437	23644	25941	0.07476088229552996
LC506834		0	good	6437	23644	25941	0.07476088229552996
LC506835		0	good	6437	23644	25941	0.07476088229552996
LC506837		0	good	6437	23644	25941	0.07476088229552996
LC506839		4	good	6543	23644	25941	0.07476088229552996
LC506836		0	good	6433	23644	25941	0.07476088229552996
LC506844		0	good	6441	23644	25941	0.07476088229552996
LC506838		4	good	6535	23644	25941	0.07476088229552996
LC506840		4	good	6543	23644	25941	0.07476088229552996
LC506841		0	good	6429	23644	25941	0.07476088229552996
LC506842		0	good	6433	23644	25941	0.07476088229552996
LC506848		0	good	6445	23644	25941	0.07476088229552996
LC506843		0	good	6429	23644	25941	0.07476088229552996
LC506846		0	good	6445	23644	25941	0.07476088229552996
LC506845		0	good	6445	23644	25941	0.07476088229552996
LC506849		0	good	6445	23644	25941	0.07476088229552996
LC506851		0	good	6445	23644	25941	0.07476088229552996
LC506847		0	good	6429	23644	25941	0.07476088229552996
LC506850		0	good	6445	23644	25941	0.07476088229552996
LC506852		0	good	6445	23644	25941	0.07476088229552996
LC506853		0	good	6445	23644	25941	0.07476088229552996
LC506854		0	good	6445	23644	25941	0.07476088229552996
LC506861		0	good	6437	23644	25941	0.07476088229552996
LC506856		0	good	6437	23644	25941	0.07476088229552996
LC506855		0	good	6429	23644	25941	0.07476088229552996
LC506859		0	good	6433	23644	25941	0.07476088229552996
LC506858		0	good	6437	23644	25941	0.07476088229552996
LC506857		0	good	6445	23644	25941	0.07476088229552996
LC506865		0	good	6429	23644	25941	0.07476088229552996
LC506860		0	good	6429	23644	25941	0.07476088229552996
LC506862		0	good	6429	23644	25941	0.07476088229552996
LC506864		0	good	6429	23644	25941	0.07476088229552996
LC506866		4	good	6539	23644	25941	0.07476088229552996
LC506868		4	good	6535	23644	25941	0.07476088229552996
LC506867		0	good	6437	23644	25941	0.07476088229552996
LC506863		0	good	6429	23644	25941	0.07476088229552996
LC506874		0	good	6429	23644	25941	0.07476088229552996
LC506869		0	good	6429	23644	25941	0.07476088229552996
LC506870		0	good	6437	23644	25941	0.07476088229552996
LC506871		0	good	6437	23644	25941	0.07476088229552996
LC506875		0	good	6429	23644	25941	0.07476088229552996
LC506873		0	good	6445	23644	25941	0.07476088229552996
LC506872		4	good	6539	23644	25941	0.07476088229552996
LC506876		0	good	6429	23644	25941	0.07476088229552996
LC506877		0	good	6429	23644	25941	0.07476088229552996
LC506880		0	good	6445	23644	25941	0.07476088229552996
LC506878		0	good	6429	23644	25941	0.07476088229552996
LC506882		0	good	6445	23644	25941	0.07476088229552996
LC506879		0	good	6429	23644	25941	0.07476088229552996
LC506883		0	good	6429	23644	25941	0.07476088229552996
LC506884		0	good	6429	23644	25941	0.07476088229552996
LC506881		0	good	6429	23644	25941	0.07476088229552996
LC506892		0	good	6433	23644	25941	0.07476088229552996
LC506886		0	good	6429	23644	25941	0.07476088229552996
LC506885		0	good	6433	23644	25941	0.07476088229552996
LC506887		0	good	6437	23644	25941	0.07476088229552996
LC506889		0	good	6421	23644	25941	0.07476088229552996
LC506890		0	good	6429	23644	25941	0.07476088229552996
LC506888		0	good	6429	23644	25941	0.07476088229552996
LC506894		0	good	6409	23644	25941	0.07476088229552996
LC506891		0	good	6429	23644	25941	0.07476088229552996
LC506897		0	good	6429	23644	25941	0.07476088229552996
LC506895		0	good	6441	23644	25941	0.07476088229552996
LC506893		0	good	6429	23644	25941	0.07476088229552996
LC506901		0	good	6429	23644	25941	0.07476088229552996
LC506899		0	good	6437	23644	25941	0.07476088229552996
LC506900		0	good	6437	23644	25941	0.07476088229552996
LC506896		0	good	6429	23644	25941	0.07476088229552996
LC506898		0	good	6425	23644	25941	0.07476088229552996
LC506904		0	good	6437	23644	25941	0.07476088229552996
LC506910		0	good	6421	23644	25941	0.07476088229552996
LC506907		0	good	6421	23644	25941	0.07476088229552996
LC506906		0	good	6429	23644	25941	0.07476088229552996
LC506903		0	good	6425	23644	25941	0.07476088229552996
LC506908		0	good	6421	23644	25941	0.07476088229552996
LC506905		0	good	6429	23644	25941	0.07476088229552996
LC506912		0	good	6429	23644	25941	0.07476088229552996
LC506902		0	good	6445	23644	25941	0.07476088229552996
LC506911		0	good	6437	23644	25941	0.07476088229552996
LC506909		0	good	6421	23644	25941	0.07476088229552996
LC506918		0	good	6405	23644	25941	0.07476088229552996
LC506916		0	good	6433	23644	25941	0.07476088229552996
LC506919		0	good	6413	23644	25941	0.07476088229552996
LC506915		0	good	6429	23644	25941	0.07476088229552996
LC506917		0	good	6409	23644	25941	0.07476088229552996
LC506913		0	good	6425	23644	25941	0.07476088229552996
LC506914		0	good	6445	23644	25941	0.07476088229552996
LC506920		0	good	6409	23644	25941	0.07476088229552996
LC506923		0	good	6413	23644	25941	0.07476088229552996
LC506926		0	good	6409	23644	25941	0.07476088229552996
LC506925		0	good	6413	23644	25941	0.07476088229552996
LC506924		0	good	6413	23644	25941	0.07476088229552996
LC506922		0	good	6409	23644	25941	0.07476088229552996
LC506929		0	good	6413	23644	25941	0.07476088229552996
LC506927		0	good	6413	23644	25941	0.07476088229552996
LC506921		0	good	6409	23644	25941	0.07476088229552996
LC506931		0	good	6398	23644	25941	0.07476088229552996
LC506932		0	good	6413	23644	25941	0.07476088229552996
LC506936		0	good	6409	23644	25941	0.07476088229552996
LC506935		0	good	6417	23644	25941	0.07476088229552996
LC506928		0	good	6409	23644	25941	0.07476088229552996
LC506939		4	good	6535	23644	25941	0.07476088229552996
LC506930		0	good	6413	23644	25941	0.07476088229552996
LC506933		0	good	6413	23644	25941	0.07476088229552996
LC506940		0	good	6413	23644	25941	0.07476088229552996
LC506934		0	good	6413	23644	25941	0.07476088229552996
LC506941		0	good	6413	23644	25941	0.07476088229552996
LC506937		0	good	6409	23644	25941	0.07476088229552996
LC506938		0	good	6397	23644	25941	0.07476088229552996
LC506943		0	good	6413	23644	25941	0.07476088229552996
LC506946		4	good	6547	23644	25941	0.07476088229552996
LC506944		0	good	6413	23644	25941	0.07476088229552996
LC506942		0	good	6409	23644	25941	0.07476088229552996
LC506947		4	good	6547	23644	25941	0.07476088229552996
LC506950		0	good	6445	23644	25941	0.07476088229552996
LC506951		0	good	6417	23644	25941	0.07476088229552996
LC506945		0	good	6409	23644	25941	0.07476088229552996
LC543627		0	good	5338	28803	30612	0.05888476803956015
LC506949		4	good	6547	23644	25941	0.07476088229552996
LC506948		4	good	6547	23644	25941	0.07476088229552996
LC543631		0	good	5338	28803	30612	0.05888476803956015
LC543630		0	good	5346	28803	30612	0.05888476803956015
LC543628		0	good	5338	28803	30612	0.05888476803956015
LC543632		0	good	1858	23644	24309	0.02166699199687683
LC543635		0	good	1838	23644	24309	0.02166699199687683
LC543636		0	good	1831	23644	24309	0.02166699199687683
LC543629		0	good	5338	28803	30612	0.05888476803956015
LC543633		0	good	1870	23644	24309	0.02166699199687683
LC543634		0	good	1866	23644	24309	0.02166699199687683
LC543638		0	good	7788	13135	15742	0.08484611881059276
LC543637		0	good	7645	13141	15699	0.0832520007807925
LC543641		0	good	7675	13138	15706	0.08357733099095582
LC543640		0	good	7662	13141	15706	0.08347973192790682
LC543639		0	good	7788	13135	15742	0.08484611881059276
LC687398		4	good	90489	19	30738	0.999414405621706
LC654453		16	good	90763	7	30738	0.999804801873902
LC654456		16	good	90723	1	30738	1
LC654452		4	good	90707	9	30738	0.9997397358318694
LC654450		16	good	90636	11	30738	0.9996746697898367
LC654451		4	good	90695	9	30738	0.9997397358318694
LC654454		4	good	90687	11	30738	0.9996746697898367
LC722459		0	good	606	15574	15779	0.006701802329364305
LC687399		4	good	90521	9	30738	0.9997397358318694
LC722462		25	good	1215	16052	16460	0.013306005595679614
LC722460		0	good	610	15574	15779	0.006701802329364305
LC722461		25	good	1211	16052	16460	0.013306005595679614
LC720429		4	good	90520	12	30738	0.9996421367688203
LC687400		4	good	90568	9	30738	0.9997397358318694
LC720427		4	good	90522	13	30738	0.999609603747804
M76373		0	good	3880	22340	23643	0.04242305940529638
M93390		0	good	2203	28370	29106	0.023976836489036372
LC756670		16	good	90582	12	30738	0.9996421367688203
LC756669		16	good	90586	12	30738	0.9996421367688203
M99576		0	good	2302	27686	28455	0.025050426182575313
LC817383		16	good	90456	20	30738	0.9993493395796734
LC823190		16	good	90557	19	30738	0.999414405621706
LC823191		16	good	90561	19	30738	0.999414405621706
LC823193		4	good	90409	19	30738	0.999414405621706
LC823192		4	good	90416	19	30738	0.999414405621706
MF314143		16	good	90739	1	30738	1
MF374983		4	good	90624	7	30738	0.999804801873902
MF374984		4	good	90665	10	30722	0.9975925564447915
MF374985		16	good	90548	12	30722	0.999121608432559
MG197709		16	good	90368	94	30664	0.9945669854902727
MG197711		16	good	90331	90	30657	0.9944693864272236
MG197710		4	good	90206	97	30664	0.9944693864272236
MG197712		4	good	90069	98	30618	0.9929403344394561
MG197713		4	good	90075	90	30608	0.9928752683974233
MG197716		4	good	90095	38	30615	0.9947947166373869
MG197714		16	good	90327	80	30651	0.9945995185112889
MG197715		4	good	90156	38	30630	0.995282711952632
MG197719		16	good	90183	109	30628	0.9929078014184397
MG197717		4	good	90138	80	30627	0.993818726006897
MG197718		16	good	90312	98	30656	0.9941765892380766
MG197723		4	good	90145	82	30658	0.9947621836163706
MG197722		4	good	90083	111	30649	0.99352592881775
MG197720		16	good	90378	88	30679	0.9952501789316156
MG197721		16	good	90249	101	30642	0.993623527880799
MG977444		4.444444	good	90153	146	30725	0.9948272496584033
MG977445		4	good	90465	30	30736	0.9989914763484937
MG977446		20	good	89587	221	30722	0.9767063569523066
MG977448		4	good	89793	191	30736	0.9850998763745201
MG977450		41.005025	mediocre	88466	181	30671	0.9382197930899864
MG977447		4	good	90553	25	30738	0.9991541414535754
MG977449		4	good	90603	9	30738	0.9997397358318694
MG977451		11.111111	good	90653	8	30738	0.9996421367688203
MK303619		4	good	90568	22	30710	0.9984058819701997
MG977452		4	good	90463	26	30738	0.9961611035200729
MK303620		4	good	90569	22	30710	0.9984058819701997
MH121121		4	good	90633	5	30738	0.9998373348949183
MH828490		4.444444	good	90672	2	30738	0.9999349339579673
MK303621		4	good	90604	22	30710	0.9984058819701997
MK303622		4	good	90585	22	30710	0.9984058819701997
MK327281		16	good	90383	22	30710	0.9913462164096558
MK303623		4	good	89825	22	30465	0.9904352918211985
MK303624		4	good	90560	22	30710	0.9984058819701997
MK303625		16	good	90682	22	30710	0.9984058819701997
MN026164		4	good	90544	1	30736	0.9999349339579673
MN026165		16	good	89487	382	30703	0.9864662632572061
MN306041		4	good	90595	5	30733	0.999707202810853
MN306036		4	good	90316	40	30732	0.9933632637126684
MN306042		4	good	90589	5	30738	0.9998698679159347
MN488610		0	good	3813	29156	30450	0.04213026221614939
MN488611		0	good	3977	29104	30450	0.043821979308998636
MN488609		0	good	3973	29104	30450	0.043821979308998636
MN488612		0	good	3985	29104	30450	0.043821979308998636
MN488614		0	good	3989	29104	30450	0.043821979308998636
MN488613		0	good	3993	29104	30450	0.043821979308998636
MN488616		0	good	3901	29124	30450	0.043171318888672004
MN488632		0	good	851	24540	24828	0.009402043073719826
MN488615		0	good	3969	29104	30450	0.043821979308998636
MN488634		0	good	11784	23644	27729	0.1329299238727308
MN488633		0	good	11784	23644	27729	0.1329299238727308
MN630523		0	good	8226	24733	27585	0.09281670895959399
MN630522		0	good	8206	24733	27585	0.09281670895959399
MN488635		4	good	11750	23644	27729	0.1329299238727308
MN630525		0	good	8210	24733	27585	0.09281670895959399
MN306043		16	good	90727	5	30738	0.9998698679159347
MN630524		0	good	8214	24733	27585	0.09281670895959399
MN630527		0	good	8210	24733	27585	0.09281670895959399
MN630528		0	good	8210	24733	27585	0.09281670895959399
MN630526		0	good	8214	24733	27585	0.09281670895959399
MN310478		4	good	90022	40	30732	0.9839612206389485
MN306053		4	good	90582	1	30738	1
MN630529		0	good	8327	24730	27585	0.09291430802264299
MN310476		4	good	90306	40	30613	0.9943392543431583
MN630532		0	good	8214	24733	27585	0.09281670895959399
MN630530		0	good	8218	24733	27585	0.09281670895959399
MN630531		0	good	8218	24733	27585	0.09281670895959399
MN630539		0	good	8210	24733	27585	0.09281670895959399
MN630533		0	good	8327	24730	27585	0.09291430802264299
MN630534		0	good	8206	24733	27585	0.09281670895959399
MN630536		0	good	8230	24733	27585	0.09281670895959399
MN630535		0	good	8214	24733	27585	0.09281670895959399
MN630537		0	good	8210	24733	27585	0.09281670895959399
MN630538		0	good	8319	24730	27585	0.09291430802264299
MN630541		0	good	8214	24733	27585	0.09281670895959399
MN630540		0	good	8226	24733	27585	0.09281670895959399
MN630542		0	good	8214	24733	27585	0.09281670895959399
MN630543		0	good	8210	24733	27585	0.09281670895959399
MN630545		0	good	8315	24730	27585	0.09291430802264299
MN630547		0	good	8214	24733	27585	0.09281670895959399
MN630549		0	good	8226	24733	27585	0.09281670895959399
MN630546		0	good	8214	24733	27585	0.09281670895959399
MN630548		0	good	8214	24733	27585	0.09281670895959399
MN630544		0	good	8214	24733	27585	0.09281670895959399
MN630550		0	good	8210	24733	27585	0.09281670895959399
MN630551		0	good	8214	24733	27585	0.09281670895959399
MN630553		0	good	8210	24733	27585	0.09281670895959399
MN630554		0	good	8214	24733	27585	0.09281670895959399
MN630555		0	good	8218	24733	27585	0.09281670895959399
MN630560		0	good	8327	24730	27585	0.09291430802264299
MN630559		0	good	8327	24730	27585	0.09291430802264299
MN630557		0	good	8214	24733	27585	0.09281670895959399
MN630556		0	good	8210	24733	27585	0.09281670895959399
MN630552		0	good	8230	24733	27585	0.09281670895959399
MT063812		0	good	851	18344	18632	0.009402043073719826
MN630561		0	good	8210	24733	27585	0.09281670895959399
MN630558		0	good	8214	24733	27585	0.09281670895959399
MT064016		0	good	859	18344	18632	0.009402043073719826
MT063811		0	good	771	18344	18632	0.009402043073719826
MT063934		0	good	855	18344	18632	0.009402043073719826
MT064046		0	good	859	18344	18632	0.009402043073719826
MT063935		0	good	851	18344	18632	0.009402043073719826
MT063936		0	good	855	18344	18632	0.009402043073719826
MT064055		0	good	859	18344	18632	0.009402043073719826
MT064054		0	good	855	18344	18632	0.009402043073719826
MT063933		0	good	851	18344	18632	0.009402043073719826
MT064075		0	good	855	18344	18632	0.009402043073719826
MT064223		0	good	855	18344	18632	0.009402043073719826
MT064220		0	good	859	18344	18632	0.009402043073719826
MT064056		0	good	855	18344	18632	0.009402043073719826
MT064072		0	good	859	18344	18632	0.009402043073719826
MT064754		0	good	855	18344	18632	0.009402043073719826
MT064222		0	good	859	18344	18632	0.009402043073719826
MT064803		0	good	859	18344	18632	0.009402043073719826
MT064700		0	good	859	18344	18632	0.009402043073719826
MT082120		0	good	1171	15173	15565	0.01278547725941831
MT064747		0	good	859	18344	18632	0.009402043073719826
MT082163		0	good	1149	15179	15565	0.01259027913332032
MT064808		0	good	859	18344	18632	0.009402043073719826
MT064832		0	good	862	18344	18633	0.009434576094736156
MT082172		0	good	1157	15179	15565	0.01259027913332032
MT082119		0	good	1171	15173	15565	0.01278547725941831
MT082162		0	good	864	15278	15565	0.009369510052703494
MT082177		0	good	1175	15173	15565	0.01278547725941831
MT082295		0	good	1149	15179	15565	0.01259027913332032
MT082176		0	good	1153	15179	15565	0.01259027913332032
MT082164		0	good	1153	15179	15565	0.01259027913332032
MT083371		0	good	1175	15173	15565	0.01278547725941831
MT082205		0	good	1171	15173	15565	0.01278547725941831
MT083374		0	good	1175	15173	15565	0.01278547725941831
MT082207		0	good	1175	15173	15565	0.01278547725941831
MT082296		0.444444	good	1157	15179	15565	0.012557746112303989
MT083370		0	good	1171	15173	15565	0.01278547725941831
MT083434		0	good	1014	15228	15565	0.010996161103520074
MT083554		0	good	1157	15179	15565	0.01259027913332032
MT083433		0	good	1175	15173	15565	0.01278547725941831
MT083376		0	good	1175	15173	15565	0.01278547725941831
MT083553		0	good	1157	15179	15565	0.01259027913332032
MT118671		16	good	90584	40	30732	0.9985360140542651
MT118678		4	good	90619	2	30738	0.9999674669789836
MT387158		0	good	855	18344	18632	0.009402043073719826
MT387159		0	good	859	18344	18632	0.009402043073719826
MT118683		4	good	90551	5	30737	0.9998373348949183
MT387160		0	good	859	18344	18632	0.009402043073719826
MT118692		4	good	90322	89	30738	0.9971370941505628
MT118668		4	good	90769	5	30733	0.999707202810853
MT118672		16	good	90437	89	30732	0.9969418960244648
MT832130		0	good	851	18344	18632	0.009402043073719826
MT118673		4	good	90555	5	30717	0.9991866744745918
MT832133		0	good	859	18344	18632	0.009402043073719826
MT832134		0	good	855	18344	18632	0.009402043073719826
MT118685		4	good	90586	5	30738	0.9998698679159347
MT832131		0	good	855	18344	18632	0.009402043073719826
MT118667		4	good	90615	2	30738	0.9999674669789836
MW007347		0	good	1171	15173	15565	0.01278547725941831
MW007348		0	good	1175	15173	15565	0.01278547725941831
MW007345		0	good	1175	15173	15565	0.01278547725941831
MW007346		0	good	1171	15173	15565	0.01278547725941831
MW007349		0	good	1167	15173	15565	0.01278547725941831
MW532108		16	good	90631	27	30733	0.9989914763484937
MW052042		16.444444	good	90575	40	30711	0.9978202875919058
MW411432		4	good	90541	5	30738	0.9998698679159347
MW411433		11.111111	good	90533	5	30738	0.9997397358318694
MW202339		4	good	85261	15	28887	0.9393259158045416
MW532112		4	good	90601	27	30727	0.9987962782223957
MW532110		4	good	90713	27	30727	0.9987962782223957
MW532111		4	good	90665	27	30727	0.9987962782223957
MW532109		16	good	90457	27	30727	0.9987962782223957
MW532113		4	good	90537	27	30733	0.9989914763484937
MW532116		4	good	90471	27	30722	0.998633613117314
MW532114		4	good	90481	27	30733	0.9989914763484937
MW532115		4	good	90453	27	30733	0.9989914763484937
MW532119		4	good	89895	27	30727	0.9987962782223957
MW532117		4	good	90493	27	30733	0.9989914763484937
MW587040		4.444444	good	90648	2	30738	0.9998373348949183
MW559057		4	good	90660	1	30738	1
MW532118		4	good	90423	27	30727	0.9987962782223957
MZ450972		4	good	90443	20	30723	0.9988938772854448
MW587041		1082.364011	bad	83903	8	30738	0.7703819376667317
MZ221192		4	good	90144	54	30633	0.9948597826794197
MW938760		4	good	90539	13	30738	0.999609603747804
MW587042		4	good	90629	2	30738	0.999902400936951
OK073087		4	good	90696	1	30738	1
OK073089		16	good	90837	1	30738	1
OK245434		0	good	11660	23644	27726	0.13283232480968182
OK073088		4	good	90693	1	30738	0.9992517405166244
OK245433		4	good	11801	23644	27729	0.1329299238727308
NC_006213		0	good	92085	2	30738	0.9999674669789836
OK073090		4	good	90641	1	30738	1
OK073091		16	good	90855	1	30732	0.999804801873902
OK318917		16	good	90439	5	30738	0.9998698679159347
OK073092		16	good	90128	131	30738	0.983310560218622
OK318918		16	good	90449	5	30702	0.9986986791593467
OK318941		4	good	90322	25	30694	0.9901424946320515
OK318939		4	good	90626	11	30717	0.9989914763484937
OK318944		4	good	90657	3	30722	0.999414405621706
OK318942		4	good	90633	3	30717	0.9988938772854448
OK318940		4	good	90565	5	30694	0.9982432168651181
OK318943		4	good	90633	3	30717	0.9988938772854448
OK318947		4	good	90497	5	30714	0.9980480187390202
OK318945		4.525625	good	89874	63	30738	0.9769991541414536
OK318946		4	good	90215	37	30650	0.9941440562170604
OK391225		4	good	90592	10	30717	0.9990240093695101
OK391226		4	good	90621	5	30728	0.9995445377057713
OK391227		4	good	90417	5	30738	0.9998698679159347
OK391231		0	good	904	4033	4353	0.009174311926605505
OK391228		4	good	89667	5	30643	0.9967792309193831
OK391232		0	good	797	8209	8475	0.008686316611360531
OK391229		2261.952400	bad	80498	28	30550	0.6697573036632182
OK391234		0	good	984	16299	16626	0.010670830893356758
OK391235		0	good	637	23725	23962	0.007059665560543952
OK391233		0	good	886	9082	9390	0.008848981716442189
